campaign_id,campaign_name,date_sent,subject_line,platform,country,recipient_count,delivered_count,opened_count,clicked_count,bounced_count,unsubscribe_count,spam_report_count,conversions
campaign_10,Campaign 10 - Blue Promotion,2024-09-16,Welcome to Our Newsletter,GAds,France,72802,29387,20552,11364,135,332,45,720
campaign_39,Campaign 39 - According Promotion,09/08/2024,New Arrivals Available Now,GAds,United States,35184,10595,9543,4755,932,77,195,646
campaign_47,Campaign 47 - Clearly Promotion,2024-10-14,Welcome to Our Newsletter,Insta Ads,Australia,24991,21148,11160,10799,398,459,184,827
campaign_3,Campaign 3 - Ago Promotion,17/08/2024,Last Chance to Save Big!,FB Ads,United Kingdom,17505,7624,6368,4853,890,396,152,-889
campaign_36,Campaign 36 - Fall Promotion,2024-09-14,Don't Miss Out on Our Summer Sale,Email Campaign,United States,63843,22622,16704,3369,728,30,55,390
campaign_37,Campaign 37 - Table Promotion,04/10/2024,Your Feedback Matters,Instagram Ads,China,29698,9050,2610,2270,422,214,76,176
campaign_15,Campaign 15 - Begin Promotion,27/07/2024,Unlock Your Premium Features,Email Campaign,Australia,10287,8187,2770,1384,112,50,105,394
campaign_36,Campaign 36 - Fall Promotion,2024-09-25,Your Feedback Matters,Google Ads,Germany,74621,19979,1409,855,665,469,137,951
campaign_13,Campaign 13 - Wait Promotion,2024-08-28,Thank You for Being a Loyal Customer,GAds,Brazil,25632,6953,5113,5011,236,118,91,808
campaign_37,Campaign 37 - Table Promotion,2024-08-26,Limited Time Discount Inside,Instagram Ads,United States,78784,11763,1448,67,438,47,178,62
campaign_23,Campaign 23 - Mouth Promotion,2024-08-25,Welcome to Our Newsletter,,Australia,77449,50967,16965,6805,225,104,192,466
campaign_14,Campaign 14 - Offer Promotion,2024-08-18,Welcome to Our Newsletter,FB Ads,China,92699,44196,21383,1041,115,236,72,628
campaign_44,Campaign 44 - Knowledge Promotion,2024-09-24,Don't Miss Out on Our Summer Sale,Instagram Ads,Japan,34343,24457,14108,8761,547,352,154,471
campaign_14,Campaign 14 - Offer Promotion,2024-10-17,Thank You for Being a Loyal Customer,LinkedIn Ads,Brazil,88932,11195,7729,811,941,49,175,794
campaign_11,Campaign 11 - Require Promotion,2024-07-23,Unlock Your Premium Features,Insta Ads,Japan,28886,18974,17784,4920,228,301,74,523
campaign_9,Campaign 9 - Since Promotion,2024-10-15,Last Chance to Save Big!,Email Campaign,Canada,22910,7215,3568,2848,842,427,81,946
campaign_28,Campaign 28 - Sense Promotion,2024-09-20,Unlock Your Premium Features,Facebook Ads,Japan,56797,25520,546,433,202,497,108,651
campaign_37,Campaign 37 - Table Promotion,2024-08-29,Your Feedback Matters,Insta Ads,United Kingdom,31818,28658,10802,7607,158,30,30,469
campaign_36,Campaign 36 - Fall Promotion,2024-09-19,Unlock Your Premium Features,Instagram Ads,France,12925,6510,5149,2111,956,147,58,937
campaign_24,Campaign 24 - Play Promotion,2024-09-19,Limited Time Discount Inside,Insta Ads,India,84320,19477,13373,11718,429,342,47,104
campaign_39,Campaign 39 - According Promotion,2024-09-26,Your Feedback Matters,Facebook Ads,China,30082,27309,3199,1912,738,63,155,256
campaign_6,Campaign 6 - Election Promotion,2024-08-13,Unlock Your Premium Features,GAds,Japan,19920,2788,1806,324,261,331,115,104
campaign_1,Campaign 1 - Purpose Promotion,2024-07-21,Welcome to Our Newsletter,Instagram Ads,China,45118,25798,11370,761,549,472,141,653
campaign_2,Campaign 2 - Her Blitz,2024-09-18,Super Sale! Unbeatable Prices Inside!,LinkedIn Ads,China,583895,183821,149356,14536,3698,175,82,2532
campaign_29,Campaign 29 - Rate Promotion,2024-08-30,Unlock Your Premium Features,LinkedIn Ads,Brazil,84069,19628,18466,8259,571,333,6,885
campaign_47,Campaign 47 - Clearly Promotion,2024-10-17,New Arrivals Available Now,Instagram Ads,China,15433,3539,2862,1277,80,314,134,583
campaign_5,Campaign 5 - Face Promotion,2024-07-30,Thank You for Being a Loyal Customer,Facebook Ads,United Kingdom,42889,5155,2478,695,949,89,130,215
campaign_39,Campaign 39 - According Promotion,2024-08-18,Limited Time Discount Inside,Google Ads,United States,54382,54308,14228,8337,245,171,19,966
campaign_26,Campaign 26 - Option Promotion,2024-08-28,Last Chance to Save Big!,FB Ads,India,19242,7437,3510,1283,304,321,46,906
campaign_23,Campaign 23 - Mouth Promotion,2024-08-24,Exclusive Offer Just for You!,LinkedIn Ads,France,1183,1088,1069,612,136,313,14,20
campaign_5,Campaign 5 - Face Promotion,2024-09-25,Limited Time Discount Inside,Email Campaign,Australia,42124,31024,11317,11123,738,411,156,990
campaign_39,Campaign 39 - According Promotion,2024-08-27,Welcome to Our Newsletter,Google Ads,United States,83638,45135,26019,25960,531,59,109,28
campaign_1,Campaign 1 - Purpose Promotion,08/10/2024,Last Chance to Save Big!,LinkedIn Ads,Germany,18361,3154,1613,947,720,413,2,577
campaign_16,Campaign 16 - Performance Promotion,2024-09-30,Last Chance to Save Big!,Facebook Ads,United States,11013,3050,2064,1465,836,305,87,321
campaign_31,Campaign 31 - Offer Promotion,2024-08-16,Last Chance to Save Big!,LinkedIn Ads,Germany,23515,20892,10771,7812,807,371,67,886
campaign_20,Campaign 20 - Better Promotion,2024-07-21,,Facebook Ads,Australia,58725,39283,23687,1022,290,453,44,577
campaign_43,Campaign 43 - Save Promotion,2024-08-28,Unlock Your Premium Features,Email Campaign,Brazil,47668,16178,7314,3112,11,31,66,438
campaign_41,Campaign 41 - Sure Promotion,2024-07-29,Welcome to Our Newsletter,Email Campaign,Canada,66234,14940,14769,2315,571,265,38,701
campaign_42,Campaign 42 - Collection Promotion,2024-09-25,Don't Miss Out on Our Summer Sale,Email Campaign,Canada,78692,15079,11639,1433,43,52,118,350
campaign_13,Campaign 13 - Wait Promotion,2024-07-31,Thank You for Being a Loyal Customer,,Australia,12151,8018,1168,1034,499,292,157,546
campaign_29,Campaign 29 - Rate Promotion,2024-07-21,Your Feedback Matters,FB Ads,France,92264,61587,60262,47861,325,494,43,232
campaign_50,Campaign 50 - Great Promotion,2024-09-24,Don't Miss Out on Our Summer Sale,GAds,China,70319,31035,26125,758,588,214,66,891
campaign_35,Campaign 35 - Perform Promotion,2024-07-21,Exclusive Offer Just for You!,Insta Ads,Japan,93136,31245,24431,11978,376,241,95,390
campaign_10,Campaign 10 - Blue Promotion,2024-07-28,Your Feedback Matters,FB Ads,India,14432,11967,3775,2348,523,408,177,958
campaign_40,Campaign 40 - Song Promotion,2024-08-14,Don't Miss Out on Our Summer Sale,LinkedIn Ads,India,19519,14986,9272,947,716,285,101,478
campaign_35,Campaign 35 - Perform Promotion,2024-08-14,Thank You for Being a Loyal Customer,Instagram Ads,France,84020,10195,2180,645,69,37,63,433
campaign_35,Campaign 35 - Perform Promotion,03/08/2024,Limited Time Discount Inside,GAds,Australia,89369,78659,47408,42506,580,431,130,22
campaign_3,Campaign 3 - Ago Promotion,2024-09-13,Unlock Your Premium Features,Google Ads,United States,87223,35954,18009,10174,359,-445,168,155
campaign_43,Campaign 43 - Save Promotion,2024-07-21,,Insta Ads,India,65819,9278,1396,1269,366,402,69,745
campaign_2,Campaign 2 - Brother Promotion,2024-08-20,Your Feedback Matters,Google Ads,Canada,63277,51263,27260,18913,713,204,167,924
campaign_16,Campaign 16 - Performance Promotion,2024-07-28,Welcome to Our Newsletter,Instagram Ads,United Kingdom,7932,4336,3016,1244,958,99,46,623
campaign_48,Campaign 48 - Dinner Promotion,08/09/2024,Welcome to Our Newsletter,Email Campaign,Australia,69736,42014,25509,9283,408,396,152,142
campaign_20,Campaign 20 - Better Promotion,2024-08-29,Last Chance to Save Big!,Google Ads,Brazil,87203,8412,994,250,655,402,48,721
campaign_41,Campaign 41 - Sure Promotion,2024-07-30,Don't Miss Out on Our Summer Sale,Instagram Ads,France,69359,44627,17737,2868,215,45,116,857
campaign_18,Campaign 18 - Almost Promotion,2024-08-23,Last Chance to Save Big!,FB Ads,India,22624,16998,5056,3654,152,93,66,488
campaign_39,Campaign 39 - According Promotion,2024-08-19,New Arrivals Available Now,GAds,Canada,96583,11989,5141,2342,525,417,5,758
campaign_16,Campaign 16 - Performance Promotion,2024-07-24,Special Invitation: Join Us Today,FB Ads,India,8213,2498,1009,835,23,434,171,534
campaign_7,Campaign 7 - Dog Promotion,2024-10-15,Don't Miss Out on Our Summer Sale,Insta Ads,India,37349,9215,2274,1369,779,201,147,652
campaign_34,Campaign 34 - List Promotion,2024-07-22,Exclusive Offer Just for You!,Facebook Ads,Canada,83067,61293,21785,3517,57,102,20,745
campaign_5,Campaign 5 - Face Promotion,2024-08-23,New Arrivals Available Now,Insta Ads,France,74638,73412,50739,50145,845,348,32,413
campaign_24,Campaign 24 - Play Promotion,2024-10-17,Exclusive Offer Just for You!,Google Ads,United Kingdom,23751,1256,967,946,728,470,78,443
campaign_7,Campaign 7 - Dog Promotion,2024-08-21,New Arrivals Available Now,Insta Ads,China,44463,29110,3331,2141,571,294,95,800
campaign_44,Campaign 44 - Knowledge Promotion,2024-07-24,Limited Time Discount Inside,Insta Ads,United States,10538,6693,5466,601,396,423,84,209
